side,exit_reason,trades,net,gross_profit,gross_loss,win_rate,profit_factor,avg,avg_win,avg_loss,largest_win,largest_loss,win_count,loss_count
buy,manual/exit_loss,433.0,-20185.62,0,-20185.62,0.0,0.0,-46.61806004618938,0.0,-46.61806004618938,0.0,-627.01,0.0,433.0
sell,manual/exit_loss,380.0,-14174.95,0,-14174.95,0.0,0.0,-37.3025,0.0,-37.3025,0.0,-573.6,0.0,380.0
sell,flat,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sell,manual/exit_profit,20.0,50.410000000000004,50.410000000000004,0,100.0,0.0,2.5205,2.5205,0.0,40.32,0.0,20.0,0.0
buy,manual/exit_profit,23.0,268.84,268.84,0,100.0,0.0,11.688695652173912,11.688695652173912,0.0,126.49,0.0,23.0,0.0
sell,sl,371.0,9385.5,9396.32,-10.819999999999999,99.46091644204851,868.4214417744918,25.297843665768195,25.464281842818426,-5.409999999999999,589.44,-10.79,369.0,2.0
buy,sl,454.0,14147.54,14255.71,-108.17,99.33920704845815,131.7898678006841,31.161982378854628,31.609113082039908,-36.056666666666665,541.68,-78.54,451.0,3.0
buy,tp,220.0,21439.63,21439.63,0,100.0,0.0,97.45286363636365,97.45286363636365,0.0,974.39,0.0,220.0,0.0
sell,tp,184.0,22766.15,22766.15,0,100.0,0.0,123.72907608695652,123.72907608695652,0.0,939.3,0.0,184.0,0.0
